,latitude,longitude
92,40.75424470747291,-73.9948822144933
93,40.72957473715127,-73.96426995113144
94,40.73802421984394,-73.9844356337106
95,40.79266670590098,-73.97122715264908
96,40.754042622800604,-73.99596488128289
97,40.72297907391975,-74.0397764886771
98,40.742002841541954,-73.97050434482635
99,40.75930036888309,-73.97568294159946
100,40.72658365796766,-74.01153195155035
101,40.77048450449321,-73.9608671469065
102,40.789552941027,-73.96195423750511
103,40.78048860162275,-73.97078655017212
104,40.72416397469846,-74.00794571501748
105,40.74676730908629,-73.94145640598184
106,40.80036579584289,-73.95942899560352
107,40.7597349146666,-74.00733467648966
108,40.75116933360109,-73.94307209368165
109,40.78333338719135,-73.94060072355373
110,40.745603556573826,-73.99425259263147
111,40.75907758367091,-73.98316860932317
112,40.76267913737901,-73.95668119313126
113,40.7525487321801,-73.98940171222551
114,40.77421938506408,-73.95802646036654
115,40.77458183961108,-73.96380904542879
116,40.75601151228765,-73.9603599645343
117,40.72749010142847,-73.97439316079654
118,40.745656151068786,-73.9825700012666
119,40.77005286042012,-73.98627564986839
120,40.76440609884493,-73.98328448367467
121,40.7691821782609,-73.96228604980426
122,40.73763227897429,-73.9945560642877
123,40.77007647576724,-74.00477090028515
124,40.74664740929626,-73.9875934967561
125,40.77286499948341,-73.97415534376366
126,40.796670743931124,-73.95410176169818
127,40.7294656474758,-73.98401970835098
128,40.7680014989127,-73.97370826332764
129,40.728594087621566,-73.9752322428248
130,40.75605086915388,-73.93864522607876
131,40.73843930496977,-73.96246120938311
132,40.72734956176604,-73.96603683559316
133,40.74670951936941,-73.98442526629181
134,40.757766455785124,-73.9953104661083
135,40.75960861306536,-73.97272098218077
136,40.72682383104135,-73.99350402295613
137,40.73028495358278,-73.980077108805
138,40.75766299529665,-73.98935577945862
139,40.78717722553153,-73.98053211307466
140,40.75561838621318,-74.0352435913065
141,40.776662905134216,-73.9558219497269
142,40.76711375726244,-73.94446229179734
143,40.73472668791119,-74.02823992966428
144,40.743123885186925,-73.9742051646397
145,40.76630566420269,-73.98946234363407
146,40.73104705266074,-74.02115243103881
147,40.76068574817103,-73.98806569159066
148,40.75961684560486,-74.00833970979703
149,40.78717102459409,-73.97996764218901
150,40.747230029344166,-73.96412392151584
151,40.753728551933364,-73.98234228720223
152,40.77260283959125,-73.97814040763757
153,40.7364907863735,-73.96711956955393
154,40.77940637249576,-73.97278740002488
155,40.7538558955584,-73.95703643242523
156,40.75294501129491,-73.99512509076601
157,40.75625325873524,-73.92310173542232
158,40.74043725541513,-73.96156124446502
159,40.765249140165125,-73.98964485886923
160,40.75797745449384,-73.99579113477346
161,40.7414346320918,-73.99944103074561
162,40.71212220290711,-74.0175494763591
163,40.74000163637172,-73.985946102689
164,40.75800171450905,-73.93817399875249
165,40.757857529491545,-73.95432309202617
166,40.74819770806827,-73.97306299960402
167,40.76035710466328,-73.99036496943091
168,40.7651585736629,-74.009450631644
169,40.76656473170158,-73.97720055266748
170,40.79059347592835,-73.93882472583415
171,40.78059412539506,-73.92023535112904
172,40.73191794833424,-73.96715954536683
173,40.7463261597673,-73.99225536405608
174,40.76862563317405,-73.99260022651534
175,40.780267581043375,-73.98419561507025
176,40.77170221950834,-73.97996248105929
177,40.79510335609911,-73.94891005943084
178,40.76532580375688,-73.95853768056276
179,40.770612946937035,-73.98182872669585
180,40.75017665585954,-73.93972287740027
181,40.70168066082383,-74.01223405156509
182,40.74911719141116,-73.96469539768916
183,40.76702469579816,-73.95190973065812
184,40.7838654528556,-73.9317719870228
185,40.7453335252032,-73.99675520769036
186,40.78701230251478,-73.95009900295476
187,40.76028585227548,-73.98303580380397
188,40.70822997945286,-74.00469915063681
189,40.77932227966651,-73.98086699653884
190,40.73600342865858,-73.99317173697776
191,40.769310935663285,-73.9973463096545
192,40.7694822707886,-73.99331163602578
193,40.761721085456465,-73.92517416779374
194,40.77242604515679,-73.95842880485125
195,40.817858754589956,-73.91322682663598
196,40.78641399709282,-73.95889525115275
197,40.733896729858614,-73.96951072522756
198,40.77834685077948,-74.00308904668366
199,40.76694790995124,-73.95905048250097
200,40.7508274276141,-73.94727623291247
201,40.737717434418755,-74.00447989164518
202,40.762771690151546,-73.96844220286526
203,40.74220599053046,-73.97237157936043
204,40.75426466267139,-73.9861454054824
205,40.75982062346918,-73.96053139947635
206,40.712029261865645,-74.02709599585124
207,40.75253652168231,-74.00605888998739
208,40.750123346747465,-73.99707154881092
209,40.76722163924798,-73.98014254310132
210,40.734953051058746,-74.01182267035645
211,40.76095745693375,-73.95718951724054
212,40.7740499600115,-73.94344203846634
213,40.72218899358695,-74.01313849848987
214,40.79903333653915,-73.94679396373793
215,40.70462102661563,-74.02405313959137
216,40.76526317930229,-74.01993772940334
217,40.73268150155371,-73.98696093863694
218,40.78389213655476,-73.95681839049765
219,40.77657001990483,-73.95132496209257
220,40.7593378145814,-74.01897449343808
221,40.720157701165576,-73.99028236091144
222,40.74246425827786,-73.99020428387519
223,40.75470276144586,-73.9563921754979
224,40.74966568076288,-73.97293588785594
225,40.8271293660036,-73.92442227765592
226,40.769365034442345,-73.94639523338947
227,40.73243475860645,-73.96767554346516
228,40.75550396424578,-73.970734277214
229,40.76950701524459,-74.009459723916
230,40.75351135808826,-74.00380568165863
231,40.743195371932096,-73.98005774752141
232,40.69944233324523,-74.01583791079987
233,40.76788474219013,-73.97718839710635
234,40.721417556370106,-74.00173042444766
235,40.75581492464862,-73.96495766326875
236,40.74941844925357,-73.96225007232202
237,40.76864418683796,-73.98519974258735
238,40.74485090963362,-73.96638926223632
239,40.72181488183152,-73.99677068074594
240,40.75169484559154,-73.986357104325
241,40.76131201572518,-73.98153176743723
242,40.7422376656701,-73.99717574181271
243,40.736905518849696,-73.95975647177332
244,40.746086840674344,-73.9284365165525
245,40.71988890894587,-74.0228051160781
246,40.762111096362474,-73.97034050974429
247,40.74094712321581,-73.97010042510139
248,40.7687476795199,-73.95176738888823
249,40.75488061118609,-73.99873960553955
250,40.74552451681503,-74.02864154648312
251,40.78021282314077,-73.94600104219403
252,40.765196938438805,-73.97512121480298
253,40.72942869300399,-74.00557424740565
254,40.7637774216055,-73.97758436878021
255,40.75109297029075,-73.95736715506344
256,40.76347960986627,-73.98731839148157
257,40.77213751043451,-73.96549152036361
258,40.757859611896805,-73.98176463857877
259,40.75196242507392,-73.96328997494365
260,40.73092462898905,-73.99393483921999
261,40.75174989877025,-73.97873973773665
262,40.79379686186235,-73.96677969444767
263,40.74336759155584,-73.99010910882895
264,40.78742913521985,-73.96480455587728
265,40.76407049565745,-74.00823896995726
266,40.740283066169255,-73.94050406775243
267,40.726078842425316,-73.97315293716817
268,40.74731654118597,-73.91651156515474
269,40.73278879497672,-73.98531588753518
270,40.77417064724163,-73.94741011126976
271,40.718382890007,-73.98176478789529
272,40.74708476911922,-74.00443559020356
273,40.77315515798835,-73.99340023197064
274,40.73925245267519,-73.97054967891084
275,40.778581499654585,-73.96152269886917
276,40.79157285585643,-73.97026279280968
277,40.803781111919,-73.94060865113188
278,40.79454341272957,-73.97546374714764
279,40.80090739473664,-73.95312039368602
280,40.72015940194923,-74.00065623857165
281,40.78666580977513,-74.0199029381749
282,40.7670877093521,-73.95154646329296
283,40.72247310409033,-73.98588796507815
284,40.73582734337375,-73.9988548012359
285,40.738800096579546,-73.96220488516478
286,40.757728242083196,-73.966423453745
287,40.79280003453803,-73.90376208058801
288,40.745786731682884,-73.97187333632594
289,40.72655388683215,-74.00774182516913
290,40.73014853201876,-74.02084595918998
291,40.79364634064924,-73.93145002193515
292,40.7547459704852,-73.99019325871038
293,40.743431992656035,-73.96265418787803
294,40.77348652156304,-73.94236621850119
295,40.770222361892905,-73.94279213468546
296,40.7168819946877,-73.9785640722979
297,40.72293771200547,-73.97874379189523
298,40.79494363541501,-73.97754391171576
299,40.75357886068869,-73.99232956013807
300,40.7507205666671,-73.99294797890254
301,40.78756178751299,-73.95804931398283
302,40.728456272742186,-73.96215361729293
303,40.7392006550554,-73.95547479060926
304,40.74098812262183,-74.01856297100746
305,40.79252442714767,-73.94460290687967
306,40.77871951094276,-73.97824630426544
307,40.737899154351574,-73.99521862279606
308,40.7532053133983,-73.98210909550383
309,40.80635810538802,-73.96353597106244
310,40.74021037597672,-73.95849174672752
311,40.75066963480472,-73.99086474111316
312,40.780504093951215,-73.93530303826508
313,40.73336573152076,-73.99472106403351
314,40.744950726860786,-73.96695099228992
315,40.71871405593519,-73.9757677148055
316,40.76889449456531,-73.98079935774138
317,40.76159620930501,-73.96246296549967
318,40.714907283023535,-74.0069732782085
319,40.737732749495734,-73.99113889585571
320,40.778998278964316,-73.99253988125226
321,40.78246061951574,-73.97784020161356
322,40.73979195530065,-73.97568458188177
323,40.72275149607433,-73.97767445880184
324,40.775252903705706,-73.95351506676536
325,40.72526580085333,-74.00746132381184
326,40.71762639464308,-73.99123301645183
327,40.73436849095635,-74.01926934118858
328,40.72453392093995,-74.00422672806053
329,40.74782970091639,-73.99852023099157
330,40.736857739360104,-73.95804935045088
331,40.78646172981992,-73.95551728262146
332,40.76988839714671,-74.00302138155746
333,40.77001597040125,-73.98163544510861
334,40.752370837659484,-73.98825982656055
335,40.81543976546104,-73.98298319231519
336,40.72365646479348,-74.00751811194984
337,40.75576662307233,-73.9803120669489
338,40.738409736617335,-73.9982277425352
339,40.740600645704504,-73.98255741321907
340,40.760171266207614,-73.9668960435494
341,40.77511216345944,-73.96024985029901
342,40.75071583846128,-74.0296119492654
343,40.77127637616285,-73.96663630261932
344,40.734423176755534,-74.00228952699194
345,40.74206944757522,-74.00511909072424
346,40.76958168534792,-73.97578348274183
347,40.77042904125766,-73.9309870786407
348,40.7593756105601,-73.96809605105231
349,40.80420539688482,-73.93217877761583
350,40.74104442309543,-73.97071436814669
351,40.751009618075656,-73.98176764556918
352,40.77451735970067,-73.96129330198038
353,40.774202171460225,-73.96039781022098
354,40.75920038099766,-73.9598953862584
355,40.76657589764965,-73.98189709552561
356,40.72075624019929,-74.01928130519696
357,40.741531925657426,-73.96818294943937
358,40.74283449642107,-73.98787822649874
359,40.78877649385157,-73.95498972310398
360,40.753301596995726,-74.0111242949785
361,40.78739243043638,-73.96819037671187
362,40.77232438432015,-73.95933318250063
363,40.72560067177779,-73.98069138751066
364,40.754524274934624,-73.97709668691043
365,40.70380956186103,-74.00304158477304
366,40.8036886913678,-73.94269284098691
367,40.70834379687625,-73.97551194918361
368,40.73587347010577,-73.96773520205048
369,40.74504963845414,-74.01049439928323
370,40.728836015940736,-73.97805534712052
371,40.74925386269762,-73.95809506977228
372,40.786752898324934,-73.94774143283189
373,40.76244313638404,-73.98311120847292
374,40.776186317849785,-74.00340079222018
375,40.751700178050626,-73.94437784539164
376,40.7919216954948,-73.9212860817792
377,40.73369114261071,-73.98771300680261
378,40.74864690095392,-74.023980633824
379,40.731903966223136,-73.99516540735769
380,40.756499351336565,-73.99772963535949
381,40.764099036059605,-73.9954688522044
382,40.75937813628573,-74.00328608312978
383,40.78205876701837,-73.95719944708715
384,40.76589994781373,-73.98407585711949
385,40.743176595520644,-73.93838985684673
386,40.77241388762024,-73.94111598286118
387,40.72418392251004,-74.018737400987
388,40.7126359374581,-74.02418040490602
389,40.72414163182282,-73.97434740981056
390,40.750543505732765,-73.98644793921713
391,40.726845432366474,-73.99269700288635
392,40.76395031081831,-73.9963590257657
393,40.74801264109783,-74.02637483328867
394,40.73439420700695,-74.03078960699904
395,40.75978676947644,-73.94774851404894
396,40.72158967782412,-73.99190657932864
397,40.75457514614036,-74.0289798972383
398,40.78075673403684,-73.94002952354131
399,40.78388255058499,-73.9714957128283
400,40.74392408552143,-73.98115161320557
401,40.75709082624243,-73.97809084941842
402,40.73544026301756,-74.01629730749224
403,40.72826215864093,-73.98385807655265
404,40.72230769441181,-73.98200335511547
405,40.76013587405761,-73.98604963401736
406,40.774311770852975,-73.97296077606578
407,40.732853150610225,-73.99877000109612
408,40.775110357482525,-73.96035010122279
409,40.7433700525699,-74.00877289648778
410,40.77311606320562,-73.944457147142
411,40.75366110371912,-73.98246968242783
412,40.777327763815286,-73.969931482161
413,40.747668553736155,-73.97604928552174
414,40.7410019280674,-73.98774045013619
415,40.783946322155984,-73.95090746033615
416,40.77963456901871,-73.99210887560204
417,40.75642171172622,-73.99476803853548
418,40.78305134861576,-73.97069333884845
419,40.71066239140533,-74.00507182025939
420,40.756242327186534,-73.95181805304611
421,40.751442089081806,-73.99398244411039
422,40.76562290721244,-73.9444932885411
423,40.72919117012769,-73.95987892731715
424,40.749759913070726,-73.952117764693
425,40.772273516450234,-74.00993556388788
426,40.75957718778944,-73.9512989719041
427,40.76177693417849,-73.969092274963
428,40.756389964495256,-73.97819042630749
429,40.717353187965394,-73.99537128227209
430,40.70961092575546,-73.98925269526944
431,40.75718038907136,-73.97535415019995
432,40.74778315945738,-73.9757986908996
433,40.72914853776181,-73.99280666471648
434,40.75835608135998,-74.00144217030548
435,40.78574962407516,-73.97373204634381
436,40.7520412252548,-73.97633299699748
437,40.7644399219088,-73.99558682952967
438,40.712260760710656,-73.9965092695053
439,40.75028924059069,-73.93983227118503
440,40.73566966393208,-73.997854753947
441,40.72904749780158,-73.9677479708489
442,40.71404160485923,-73.9976218622398
443,40.74364079570445,-73.99030345127423
444,40.769851633530116,-73.99679714985938
445,40.793559841049145,-73.94522048099962
446,40.740655504055624,-74.01132258306329
447,40.74985588956754,-73.98415977407218
448,40.777581409419824,-73.99153160123703
449,40.747518319685554,-73.99188657998874
450,40.75643583617702,-73.9425192060946
451,40.760318246453295,-73.96550146884749
452,40.77506553569369,-73.96422799958998
453,40.74987601632109,-73.96878208647796
454,40.73959612870983,-74.02687229551931
455,40.79346192388634,-73.96539676833879
456,40.7432522019477,-73.9883526581622
457,40.73026759993204,-73.98463189365138
458,40.77367897314347,-73.94885064724659
459,40.76666913108583,-73.95890975741331
460,40.73638292951889,-73.97996856500077
461,40.71954444896648,-74.02138050456196
462,40.75250436717235,-73.97828208997798
463,40.79139782302762,-73.94391121469152
464,40.74960528910763,-73.99856751175282
465,40.819900796808746,-73.94371704246761
466,40.78876864685418,-73.96792297633942
467,40.765865568190726,-74.02083243341892
468,40.76651343473436,-73.96851781913212
469,40.751313106074115,-73.9547059613368
470,40.7857534060092,-73.9205922074438
471,40.72916636381833,-74.02653313638395
472,40.738388298856385,-73.99506943905058
473,40.73754351868896,-73.99509460461621
474,40.756821010409816,-73.98528604582688
475,40.724551512943556,-73.98051383221606
476,40.774179215320366,-73.94776571333277
477,40.758761428311296,-73.98799588235057
478,40.766022305847706,-73.96903573587913
479,40.71895507412066,-74.00263014003751
480,40.70207807124496,-74.03780540125895
481,40.73158396583972,-73.98419351755231
482,40.768284450884515,-73.91468501815699
483,40.72789522619077,-74.01036282925708
484,40.74830242117794,-73.98913555885132
485,40.75249357692672,-73.97458553175134
486,40.75934192910933,-73.9857823756339
487,40.73149326390732,-73.95585552280019
488,40.746323931271796,-73.92639090790341
489,40.74212104587948,-74.00561303176322
490,40.76713072985506,-73.97368113480086
491,40.709089240418024,-73.99319754633298
492,40.74410879392401,-73.99233913485902
493,40.774694656234736,-73.97519069283311
494,40.77160044316712,-73.98396991878681
495,40.75457668456902,-73.96690908420817
496,40.706970664379526,-74.03076306678736
497,40.77111673376004,-73.95291975019192
498,40.77886253720036,-73.98163007739008
499,40.710762430544,-74.01555982816569
500,40.77087374274796,-73.9744374316836
501,40.73172060877958,-73.94811589661496
502,40.761830941301625,-73.95442241665496
503,40.748037801222694,-73.97165571613334
504,40.74403028592783,-73.97629929944061
505,40.727001710677264,-74.0214753672418
506,40.7917280862677,-73.9491334932268
507,40.77204714482698,-73.9948010842269
508,40.777826410986556,-73.91648147325554
509,40.76228763992442,-73.95323169293302
510,40.76320371316532,-73.9805198731274
511,40.76299442822644,-73.99417391927034
512,40.739915551503444,-73.98643834775882
513,40.75888092444508,-73.96304331717062
514,40.776416966441154,-73.97894253580749
515,40.755152021504216,-73.95249387534348
516,40.78785797424662,-73.97684188112567
517,40.73841979929702,-73.98762064006213
518,40.744253978242035,-73.98940244460933
519,40.74353153597183,-73.97333553350758
520,40.75345425416641,-73.964913051813
521,40.75460664242771,-73.98228536298619
522,40.76363271656009,-73.96431159445633
523,40.767825967269324,-74.01057538856075
524,40.77043090229882,-73.9773661524044
525,40.71555316152084,-73.99401232822001
526,40.73408540239277,-74.02353014453655
527,40.735057990130336,-73.99857357928494
528,40.72480912498169,-74.00706246879473
529,40.71953383619397,-73.99443235747151
530,40.747323376407365,-74.01568662431366
531,40.75785134792536,-73.95505637807382
532,40.79481620305319,-73.94949089285849
533,40.77619440225119,-73.97234821049187
534,40.7354719372331,-73.95998666109466
535,40.78377017796194,-73.95986474378425
536,40.76098910491104,-73.9765716330843
537,40.76351947156947,-73.98376449016291
538,40.74932674887271,-74.00414326626773
539,40.72495673045869,-73.97884289207093
540,40.74567051491024,-73.97896318650625
541,40.74587237918489,-74.02229044897643
542,40.7496932492629,-73.98924670587262
543,40.7955344433165,-73.94167139292979
544,40.74309138387989,-73.99304906231258
545,40.734830326685824,-73.99460909599883
546,40.73524774278655,-74.00762978891576
547,40.794314846483886,-73.94243904943554
548,40.74967284668665,-73.96055450038074
549,40.75839238754541,-73.97075914077212
550,40.774389002400945,-73.97470361669873
551,40.752250719876066,-73.9687331260688
552,40.741181914971186,-73.97033369781042
553,40.74920876008815,-73.96083354681005
554,40.7725766135982,-73.96824385275706
555,40.74158043167529,-74.01258796624587
556,40.73374947609824,-74.01852655149234
557,40.72631727724477,-74.00020879659728
558,40.73337364886571,-73.96465935167996
559,40.75192787293223,-73.98806058144989
560,40.76664237364634,-73.96144126841084
561,40.777116573863886,-73.97309513365539
562,40.71466484404884,-73.98722606436098
563,40.73797666541095,-73.97975698390292
564,40.7473409237003,-73.9863942251615
565,40.749345087897275,-73.97885865492057
566,40.725323637792286,-74.00319538485279
567,40.76424642275954,-73.96635596887336
568,40.77433961365413,-73.91306167441967
569,40.73209060697357,-73.98986840895806
570,40.74065356662603,-73.96806940042566
571,40.74995154816606,-73.95627106089518
572,40.757514407870325,-73.96924461089297
573,40.73212328776721,-74.01197506737
574,40.770932985125434,-73.9688074865496
575,40.769334223294045,-73.98437230388892
576,40.766729604228736,-73.98429148138236
577,40.78125720902423,-73.95566607655765
578,40.72661630509532,-74.00663954123493
579,40.75706096040929,-73.94709597509073
580,40.75808115215501,-73.94568887380383
581,40.75388152957247,-73.93008879098473
582,40.722104654196194,-73.98792253962424
583,40.75306287556343,-73.99027145563461
584,40.74104705487898,-74.01141978685726
585,40.71108825795315,-74.0250253710416
586,40.730247854844926,-73.98279463547142
587,40.719311010334124,-73.99382923094176
588,40.76075911384943,-73.97239638952989
589,40.69970317483459,-74.0057639442713
590,40.74512078426685,-73.98955279790842
591,40.74707969662543,-74.00155558692772
592,40.78126643951599,-73.9754345900447
593,40.73177572953398,-73.96985502746597
594,40.74116840485457,-74.00787412052036
595,40.781064391165906,-74.01392527218718
596,40.7612398064729,-73.92573777379904
597,40.778518703003265,-73.92498584379601
598,40.75911793483423,-73.97107507203982
599,40.76399764561934,-73.97772411962143
600,40.78117703562431,-73.97414210070171
601,40.74853352818613,-73.95793599954384
602,40.76727443563771,-73.98553674042863
603,40.75502814535626,-73.97070133816416
604,40.785326175620575,-73.93257028394127
605,40.76556564077886,-73.97354062480856
606,40.759952087200766,-73.99407932529945
607,40.74797384829909,-73.94774558443714
608,40.77906340606605,-73.92985960562791
609,40.7251251083225,-73.96930520162843
610,40.76693907297747,-73.95628466569515
611,40.71695468888961,-73.96849868541199
612,40.80583908089017,-73.94205993576763
613,40.76305620203557,-73.97760125752069
614,40.78379242135572,-73.96487779253059
615,40.76284864055643,-73.9841792091301
616,40.769979742300684,-73.98295401777523
617,40.77261038417891,-73.98955822792843
618,40.74145589884762,-73.98220415429681
619,40.77328378709479,-73.93731800952919
620,40.72433073388749,-74.00810098077051
621,40.764102749563634,-73.99553142943722
622,40.74289212250046,-73.95207852211374
623,40.76257650429529,-73.98637670397038
624,40.77268726153695,-73.95664811388622
625,40.733958209998484,-73.98736100730696
626,40.744206422460216,-74.00658480683916
627,40.77622743214347,-73.96599360320644
628,40.7455639516033,-73.96866123052304
629,40.76479887268127,-73.93584393837801
630,40.73647329777668,-73.97126808082898
631,40.742510789696674,-73.98195123165951
632,40.767023005202226,-73.95102634411845
633,40.77958242746031,-73.92793246579026
634,40.75534021351445,-73.94054606360177
635,40.73178428791839,-73.99311273854869
636,40.72641938163502,-74.00171648909526
637,40.801933181162696,-73.95221484485013
638,40.7420641709221,-73.9773093672697
639,40.75842442292469,-73.99580104010721
640,40.767297407861925,-73.9751412423559
641,40.7365753065055,-74.01422341594235
642,40.77596083767671,-73.93810060601238
643,40.76606944966056,-73.98247842995681
644,40.77937116228518,-73.97054585527582
645,40.76050876209573,-73.98215559073135
646,40.77547135525518,-73.96613451558791
647,40.72690802141487,-74.01937348913263
648,40.760738109433525,-73.95825586976555
649,40.80283069459356,-73.92036778754883
650,40.74609759414598,-73.98287183438448
651,40.71529043469075,-74.00025675599886
652,40.73666183865722,-74.01478819599805
653,40.776486566286984,-74.00392301806012
654,40.739869442818716,-73.98798772045033
655,40.811775120149896,-73.92918355443338
656,40.76522739576692,-73.9702767035348
657,40.757008033577485,-73.98924865776156
658,40.76048632578539,-73.96402304114794
659,40.74862429218327,-73.93948696176663
660,40.74420948122721,-73.99118409160663
661,40.74616619350359,-73.97430792050413
662,40.76491337469158,-73.99223224000711
663,40.76545709204311,-73.97143183946498
664,40.716566575417644,-74.00826464066854
665,40.7507315865289,-73.9774044257518
666,40.73106053414408,-73.98122375722808
667,40.748870820777505,-74.01647707652482
668,40.74465983563302,-73.95369285638108
669,40.75934323115311,-74.0000600827768
670,40.722177344563185,-73.99241243194031
671,40.78773077040108,-73.96140959008561
672,40.72884741668025,-73.99081293886039
673,40.75056186036442,-73.97609734899774
674,40.76453861040421,-73.9758298048605
675,40.72734845261314,-74.03514340747212
676,40.76799649252233,-73.97672349883021
677,40.75654812269936,-73.94744341623267
678,40.73684498997488,-73.95865507045559
679,40.77522039412213,-73.97737024469286
680,40.739758196363255,-73.9966753649059
681,40.76650548920151,-73.96471982459131
682,40.76393805030253,-73.94127110892445
683,40.77665445976526,-73.96999164717067
684,40.770652637327785,-73.95881275123784
685,40.79408237321606,-73.94295107995926
686,40.803120723560646,-73.94838869863538
687,40.75146850979691,-73.96141958190034
688,40.72099659337797,-74.0327250774484
689,40.74613135019167,-73.96514455832605
690,40.75922959750902,-73.96366896527158
691,40.729861478018194,-73.95031628552584
692,40.77374471523989,-73.95899859787072
693,40.777053605606106,-73.9786868638931
694,40.78018455315633,-73.9841951182138
695,40.75898636593329,-74.00928288514532
696,40.689841798495266,-74.03395417271533
697,40.751824442292,-73.98429600823427
698,40.75841105524084,-73.9684943987992
699,40.75476992392704,-73.97836769883179
700,40.75827380994119,-73.97665294389971
701,40.75953355246895,-73.99734664472292
702,40.75775404177482,-73.98001927676012
703,40.73848879194608,-73.99442088022087
704,40.71927179512175,-74.00508846960886
705,40.74421475137916,-73.96706155523435
706,40.75625514990629,-74.00554348117518
707,40.70623983366056,-74.0157240691229
708,40.73346506688095,-73.96336792403326
709,40.74025168286312,-73.95726059535367
710,40.70721201153968,-74.00813046855453
711,40.75403227643408,-73.9599913768698
712,40.775293141568255,-73.98712076741735
713,40.73903669066822,-73.94599975238087
714,40.77585768652615,-73.96477393759051
715,40.723189229456686,-73.9612700027322
716,40.76174762826608,-73.9448418310201
717,40.795176689742405,-73.95187058531114
718,40.74423547433486,-74.0168210784114
719,40.75194643052778,-73.98921698816469
720,40.75254154762718,-73.98287582151639
721,40.76519857482871,-73.97362378981109
722,40.731424691113624,-73.9713350248821
723,40.78369992594855,-73.96644301395736
724,40.76615151972994,-73.94658069742707
725,40.761641528377034,-74.01210319952362
726,40.758472121165724,-73.95360098285472
727,40.77203781227306,-74.02163171852263
728,40.72377271202905,-74.01469338005276
729,40.759537690569516,-73.97564953122503
730,40.74469401487988,-74.01646274723981
731,40.78621959643467,-73.92294769226524
732,40.730915026373914,-73.9614845751704
733,40.78948222058828,-73.99095125531737
734,40.79702065023233,-73.93113108013594
735,40.767150019755654,-73.94827086706965
736,40.76346412629893,-73.96164542680648
